timestamp,day,hour,route,weather,distance_m,travel_time_s,traffic_delay_s,traffic_length_m,congestion_ratio
2026-05-15 02:30,Friday,2,Berger-Lagos Island,"Rain, Partially cloudy",26642,2977,141,894,1.05
2026-05-15 02:45,Friday,2,Berger-Lagos Island,"Rain, Partially cloudy",26273,2808,11,88,1.0
2026-05-15 03:00,Friday,3,Berger-Lagos Island,"Rain, Partially cloudy",26970,2957,86,601,1.03
2026-05-15 03:15,Friday,3,Berger-Lagos Island,"Rain, Partially cloudy",26092,2833,55,335,1.02
2026-05-15 03:30,Friday,3,Berger-Lagos Island,"Rain, Partially cloudy",27255,2937,35,266,1.01
2026-05-15 03:45,Friday,3,Berger-Lagos Island,"Rain, Partially cloudy",26827,3018,162,878,1.06
2026-05-15 04:00,Friday,4,Berger-Lagos Island,"Rain, Partially cloudy",26713,2877,33,166,1.01
2026-05-15 04:15,Friday,4,Berger-Lagos Island,"Rain, Partially cloudy",26573,2840,11,96,1.0
2026-05-15 04:45,Friday,4,Berger-Lagos Island,"Rain, Partially cloudy",26204,2795,6,46,1.0
2026-05-15 05:00,Friday,5,Berger-Lagos Island,Heavy Rain,27398,5416,2499,25016,1.86
2026-05-15 05:15,Friday,5,Berger-Lagos Island,Heavy Rain,27178,5519,2625,21383,1.91
2026-05-15 05:30,Friday,5,Berger-Lagos Island,Heavy Rain,27395,5444,2528,17517,1.87
2026-05-15 05:45,Friday,5,Berger-Lagos Island,Heavy Rain,26904,5292,2428,10551,1.85
2026-05-15 06:00,Friday,6,Berger-Lagos Island,Heavy Rain,26406,5291,2480,21212,1.88
2026-05-15 06:15,Friday,6,Berger-Lagos Island,Heavy Rain,26851,5506,2647,31028,1.93
2026-05-15 06:45,Friday,6,Berger-Lagos Island,Heavy Rain,27859,5614,2648,22048,1.89
2026-05-15 07:15,Friday,7,Berger-Lagos Island,Heavy Rain,27034,5758,2880,22663,2.0
2026-05-15 07:45,Friday,7,Berger-Lagos Island,Heavy Rain,26364,5827,3020,27604,2.08
2026-05-15 08:15,Friday,8,Berger-Lagos Island,Heavy Rain,27337,6045,3135,23838,2.08
2026-05-15 08:30,Friday,8,Berger-Lagos Island,Heavy Rain,26886,6140,3278,22323,2.15
2026-05-15 09:00,Friday,9,Berger-Lagos Island,Heavy Rain,26988,5896,3023,33453,2.05
2026-05-15 09:30,Friday,9,Berger-Lagos Island,Heavy Rain,27416,5830,2911,24179,2.0
2026-05-15 09:45,Friday,9,Berger-Lagos Island,Heavy Rain,27189,5641,2746,23738,1.95
2026-05-15 10:00,Friday,10,Berger-Lagos Island,Heavy Rain,27165,5510,2618,18790,1.91
2026-05-15 10:15,Friday,10,Berger-Lagos Island,Heavy Rain,26835,5397,2539,28158,1.89
2026-05-15 11:30,Friday,11,Berger-Lagos Island,Heavy Rain,27211,5774,2877,22147,1.99
2026-05-15 11:45,Friday,11,Berger-Lagos Island,Heavy Rain,27371,5910,2995,20784,2.03
2026-05-15 12:00,Friday,12,Berger-Lagos Island,Heavy Rain,26874,6109,3248,29167,2.14
2026-05-15 12:15,Friday,12,Berger-Lagos Island,Heavy Rain,27175,6184,3291,19211,2.14
2026-05-15 13:00,Friday,13,Berger-Lagos Island,Heavy Rain,26924,5904,3038,24672,2.06
2026-05-15 13:30,Friday,13,Berger-Lagos Island,Heavy Rain,26697,6032,3189,24371,2.12
2026-05-15 13:45,Friday,13,Berger-Lagos Island,Heavy Rain,27101,5975,3090,23946,2.07
2026-05-15 14:00,Friday,14,Berger-Lagos Island,Heavy Rain,26708,6030,3186,27192,2.12
2026-05-15 14:15,Friday,14,Berger-Lagos Island,Heavy Rain,26364,5729,2922,36776,2.04
2026-05-15 14:30,Friday,14,Berger-Lagos Island,Heavy Rain,26364,5427,2620,22947,1.93
2026-05-15 14:45,Friday,14,Berger-Lagos Island,Heavy Rain,26976,5355,2483,25780,1.86
2026-05-15 15:30,Friday,15,Berger-Lagos Island,Heavy Rain,27022,5739,2862,28726,1.99
2026-05-15 16:15,Friday,16,Berger-Lagos Island,Heavy Rain,27750,6944,3989,30772,2.35
2026-05-15 16:30,Friday,16,Berger-Lagos Island,Heavy Rain,26873,6856,3995,33866,2.4
2026-05-15 17:00,Friday,17,Berger-Lagos Island,Heavy Rain,26452,7436,4620,49005,2.64
2026-05-15 17:30,Friday,17,Berger-Lagos Island,Heavy Rain,26648,7991,5154,42974,2.82
2026-05-15 18:15,Friday,18,Berger-Lagos Island,Heavy Rain,26803,8442,5588,61234,2.96
2026-05-15 18:30,Friday,18,Berger-Lagos Island,Heavy Rain,27090,8378,5494,36426,2.9
2026-05-15 19:00,Friday,19,Berger-Lagos Island,Heavy Rain,26799,8101,5247,51492,2.84
2026-05-15 19:15,Friday,19,Berger-Lagos Island,Heavy Rain,26965,7764,4893,41490,2.7
2026-05-15 19:30,Friday,19,Berger-Lagos Island,Heavy Rain,26537,7132,4307,39214,2.52
2026-05-15 19:45,Friday,19,Berger-Lagos Island,Heavy Rain,27336,7038,4128,42659,2.42
2026-05-15 20:00,Friday,20,Berger-Lagos Island,Heavy Rain,27577,6813,3877,32131,2.32
2026-05-15 20:30,Friday,20,Berger-Lagos Island,Heavy Rain,27006,6400,3524,32437,2.23
2026-05-15 20:45,Friday,20,Berger-Lagos Island,Heavy Rain,26955,6143,3274,23470,2.14
2026-05-15 21:15,Friday,21,Berger-Lagos Island,Heavy Rain,26459,5534,2717,24206,1.96
2026-05-15 22:00,Friday,22,Berger-Lagos Island,Wet Roads (residual),26972,3703,832,4438,1.29
2026-05-15 22:15,Friday,22,Berger-Lagos Island,Wet Roads (residual),27351,3855,943,6074,1.32
2026-05-15 22:30,Friday,22,Berger-Lagos Island,Wet Roads (residual),26395,3684,874,7091,1.31
2026-05-15 23:30,Friday,23,Berger-Lagos Island,Wet Roads (residual),26394,3475,665,3607,1.24
2026-05-15 23:45,Friday,23,Berger-Lagos Island,Wet Roads (residual),26520,3665,841,4819,1.3
2026-05-16 00:00,Saturday,0,Berger-Lagos Island,Partially cloudy,26745,2847,0,0,1.0
2026-05-16 00:30,Saturday,0,Berger-Lagos Island,Partially cloudy,26306,2921,121,608,1.04
2026-05-16 00:45,Saturday,0,Berger-Lagos Island,Partially cloudy,26399,2811,0,0,1.0
2026-05-16 01:00,Saturday,1,Berger-Lagos Island,Partially cloudy,26023,2789,19,89,1.01
2026-05-16 01:30,Saturday,1,Berger-Lagos Island,Partially cloudy,26066,2805,30,220,1.01
2026-05-16 01:45,Saturday,1,Berger-Lagos Island,Partially cloudy,26494,2821,0,0,1.0
2026-05-16 02:00,Saturday,2,Berger-Lagos Island,Partially cloudy,26788,2873,21,158,1.01
2026-05-16 02:15,Saturday,2,Berger-Lagos Island,Partially cloudy,26767,2951,101,446,1.04
2026-05-16 02:30,Saturday,2,Berger-Lagos Island,Partially cloudy,27568,2935,0,0,1.0
2026-05-16 02:45,Saturday,2,Berger-Lagos Island,Partially cloudy,27387,2979,63,544,1.02
2026-05-16 03:45,Saturday,3,Berger-Lagos Island,Partially cloudy,26350,2898,93,539,1.03
2026-05-16 04:15,Saturday,4,Berger-Lagos Island,Partially cloudy,26353,2806,0,0,1.0
2026-05-16 04:30,Saturday,4,Berger-Lagos Island,Partially cloudy,26349,2967,162,1080,1.06
2026-05-16 04:45,Saturday,4,Berger-Lagos Island,Partially cloudy,27011,2883,7,58,1.0
2026-05-16 05:00,Saturday,5,Berger-Lagos Island,Partially cloudy,26735,2977,131,804,1.05
2026-05-16 05:15,Saturday,5,Berger-Lagos Island,Partially cloudy,27252,2901,0,0,1.0
2026-05-16 05:30,Saturday,5,Berger-Lagos Island,Partially cloudy,26848,2865,6,51,1.0
2026-05-16 05:45,Saturday,5,Berger-Lagos Island,Partially cloudy,26966,2902,31,237,1.01
2026-05-16 06:00,Saturday,6,Berger-Lagos Island,Partially cloudy,26490,3051,231,1055,1.08
2026-05-16 06:15,Saturday,6,Berger-Lagos Island,Partially cloudy,26704,2899,56,371,1.02
2026-05-16 06:30,Saturday,6,Berger-Lagos Island,Partially cloudy,26034,2850,78,563,1.03
2026-05-16 06:45,Saturday,6,Berger-Lagos Island,Partially cloudy,26785,3149,297,2202,1.1
2026-05-16 07:00,Saturday,7,Berger-Lagos Island,Partially cloudy,26763,3041,191,1511,1.07
2026-05-16 07:30,Saturday,7,Berger-Lagos Island,Partially cloudy,26737,3039,192,1158,1.07
2026-05-16 07:45,Saturday,7,Berger-Lagos Island,Partially cloudy,26777,3127,276,2141,1.1
2026-05-16 08:15,Saturday,8,Berger-Lagos Island,Partially cloudy,26652,3127,290,1085,1.1
2026-05-16 09:00,Saturday,9,Berger-Lagos Island,Partially cloudy,26580,3245,415,2217,1.15
2026-05-16 09:15,Saturday,9,Berger-Lagos Island,Partially cloudy,26519,3423,600,4528,1.21
2026-05-16 09:30,Saturday,9,Berger-Lagos Island,Partially cloudy,27011,3217,341,2758,1.12
2026-05-16 10:45,Saturday,10,Berger-Lagos Island,Partially cloudy,26071,3458,682,4988,1.25
2026-05-16 11:00,Saturday,11,Berger-Lagos Island,Partially cloudy,26268,3385,588,3999,1.21
2026-05-16 11:15,Saturday,11,Berger-Lagos Island,Partially cloudy,26650,3315,478,2084,1.17
2026-05-16 11:30,Saturday,11,Berger-Lagos Island,Partially cloudy,26346,3433,628,3656,1.22
2026-05-16 11:45,Saturday,11,Berger-Lagos Island,Partially cloudy,26394,3411,601,3853,1.21
2026-05-16 12:00,Saturday,12,Berger-Lagos Island,Partially cloudy,26837,3299,442,4040,1.15
2026-05-16 12:15,Saturday,12,Berger-Lagos Island,Partially cloudy,26667,3631,791,6080,1.28
2026-05-16 12:30,Saturday,12,Berger-Lagos Island,Partially cloudy,27113,3281,394,3021,1.14
2026-05-16 13:00,Saturday,13,Berger-Lagos Island,Partially cloudy,26788,3326,474,2325,1.17
2026-05-16 13:30,Saturday,13,Berger-Lagos Island,Partially cloudy,26878,3256,394,2196,1.14
2026-05-16 13:45,Saturday,13,Berger-Lagos Island,Partially cloudy,26446,3145,330,2126,1.12
2026-05-16 14:00,Saturday,14,Berger-Lagos Island,Partially cloudy,26274,3118,320,3098,1.11
2026-05-16 14:15,Saturday,14,Berger-Lagos Island,Partially cloudy,26536,3155,330,1961,1.12
2026-05-16 15:15,Saturday,15,Berger-Lagos Island,Partially cloudy,27244,3287,387,2309,1.13
2026-05-16 15:30,Saturday,15,Berger-Lagos Island,Partially cloudy,26731,3211,365,2066,1.13
2026-05-16 15:45,Saturday,15,Berger-Lagos Island,Partially cloudy,26531,3201,376,2090,1.13
2026-05-16 16:15,Saturday,16,Berger-Lagos Island,Partially cloudy,26554,3355,528,2818,1.19
2026-05-16 16:30,Saturday,16,Berger-Lagos Island,Partially cloudy,26638,3281,445,2185,1.16
2026-05-16 17:00,Saturday,17,Berger-Lagos Island,Partially cloudy,26581,3160,331,3003,1.12
2026-05-16 17:15,Saturday,17,Berger-Lagos Island,Partially cloudy,26876,3458,597,3970,1.21
2026-05-16 17:30,Saturday,17,Berger-Lagos Island,Partially cloudy,26000,3294,526,3580,1.19
2026-05-16 18:00,Saturday,18,Berger-Lagos Island,Partially cloudy,27398,3711,794,5422,1.27
2026-05-16 18:45,Saturday,18,Berger-Lagos Island,Partially cloudy,26949,3407,538,2218,1.19
2026-05-16 19:00,Saturday,19,Berger-Lagos Island,Partially cloudy,26781,3294,443,2829,1.16
2026-05-16 19:15,Saturday,19,Berger-Lagos Island,Partially cloudy,26959,3182,312,1840,1.11
2026-05-16 19:30,Saturday,19,Berger-Lagos Island,Partially cloudy,26000,2963,195,1636,1.07
2026-05-16 20:00,Saturday,20,Berger-Lagos Island,Partially cloudy,26298,2979,180,1050,1.06
2026-05-16 20:30,Saturday,20,Berger-Lagos Island,Partially cloudy,26625,3057,222,1707,1.08
2026-05-16 21:00,Saturday,21,Berger-Lagos Island,Partially cloudy,26328,2916,113,860,1.04
2026-05-16 21:30,Saturday,21,Berger-Lagos Island,Partially cloudy,26273,2797,0,0,1.0
2026-05-16 22:00,Saturday,22,Berger-Lagos Island,Partially cloudy,26364,2862,55,338,1.02
2026-05-16 22:30,Saturday,22,Berger-Lagos Island,Partially cloudy,26914,2978,112,790,1.04
2026-05-16 22:45,Saturday,22,Berger-Lagos Island,Partially cloudy,26525,2824,0,0,1.0
2026-05-16 23:15,Saturday,23,Berger-Lagos Island,Partially cloudy,26295,2800,0,0,1.0
2026-05-16 23:45,Saturday,23,Berger-Lagos Island,Partially cloudy,26406,2937,125,550,1.04
2026-05-17 00:00,Sunday,0,Berger-Lagos Island,"Rain, Partially cloudy",26628,2835,0,0,1.0
2026-05-17 00:30,Sunday,0,Berger-Lagos Island,"Rain, Partially cloudy",26849,2961,102,658,1.04
2026-05-17 00:45,Sunday,0,Berger-Lagos Island,"Rain, Partially cloudy",26847,2975,117,616,1.04
2026-05-17 01:15,Sunday,1,Berger-Lagos Island,"Rain, Partially cloudy",26692,2876,34,176,1.01
2026-05-17 01:30,Sunday,1,Berger-Lagos Island,"Rain, Partially cloudy",26399,2862,51,325,1.02
2026-05-17 02:15,Sunday,2,Berger-Lagos Island,"Rain, Partially cloudy",26597,2853,22,124,1.01
2026-05-17 02:30,Sunday,2,Berger-Lagos Island,"Rain, Partially cloudy",26370,2848,41,284,1.01
2026-05-17 02:45,Sunday,2,Berger-Lagos Island,"Rain, Partially cloudy",26354,2806,0,0,1.0
2026-05-17 03:45,Sunday,3,Berger-Lagos Island,"Rain, Partially cloudy",27114,2887,0,0,1.0
2026-05-17 04:00,Sunday,4,Berger-Lagos Island,"Rain, Partially cloudy",26689,2841,0,0,1.0
2026-05-17 04:45,Sunday,4,Berger-Lagos Island,"Rain, Partially cloudy",26407,2811,0,0,1.0
2026-05-17 05:00,Sunday,5,Berger-Lagos Island,Light/Moderate Rain,27075,4052,1170,9537,1.41
2026-05-17 05:15,Sunday,5,Berger-Lagos Island,Light/Moderate Rain,26300,3768,968,6862,1.35
2026-05-17 05:30,Sunday,5,Berger-Lagos Island,Light/Moderate Rain,26538,3870,1044,8300,1.37
2026-05-17 05:45,Sunday,5,Berger-Lagos Island,Light/Moderate Rain,27393,3981,1065,6255,1.37
2026-05-17 06:00,Sunday,6,Berger-Lagos Island,Light/Moderate Rain,26694,3745,903,7814,1.32
2026-05-17 06:15,Sunday,6,Berger-Lagos Island,Light/Moderate Rain,26170,3638,852,5651,1.31
2026-05-17 06:30,Sunday,6,Berger-Lagos Island,Light/Moderate Rain,26810,3874,1020,8074,1.36
2026-05-17 06:45,Sunday,6,Berger-Lagos Island,Light/Moderate Rain,26216,3807,1016,9716,1.36
2026-05-17 07:15,Sunday,7,Berger-Lagos Island,Wet Roads (residual),26660,3276,438,3163,1.15
2026-05-17 08:15,Sunday,8,Berger-Lagos Island,Light/Moderate Rain,27090,4278,1393,10398,1.48
2026-05-17 08:45,Sunday,8,Berger-Lagos Island,Light/Moderate Rain,27045,4248,1368,4758,1.48
2026-05-17 09:00,Sunday,9,Berger-Lagos Island,Light/Moderate Rain,26716,4247,1403,7352,1.49
2026-05-17 09:30,Sunday,9,Berger-Lagos Island,Light/Moderate Rain,26531,4092,1268,9253,1.45
2026-05-17 09:45,Sunday,9,Berger-Lagos Island,Light/Moderate Rain,26740,4097,1250,11016,1.44
2026-05-17 10:30,Sunday,10,Berger-Lagos Island,Light/Moderate Rain,26619,4125,1291,11285,1.46
2026-05-17 10:45,Sunday,10,Berger-Lagos Island,Light/Moderate Rain,27003,4117,1242,10782,1.43
2026-05-17 11:30,Sunday,11,Berger-Lagos Island,Light/Moderate Rain,27122,4034,1147,6144,1.4
2026-05-17 11:45,Sunday,11,Berger-Lagos Island,Light/Moderate Rain,27306,4074,1167,7498,1.4
2026-05-17 12:00,Sunday,12,Berger-Lagos Island,Wet Roads (residual),26402,3208,397,2779,1.14
2026-05-17 12:15,Sunday,12,Berger-Lagos Island,Wet Roads (residual),26602,3173,341,2386,1.12
2026-05-17 12:30,Sunday,12,Berger-Lagos Island,Wet Roads (residual),26891,3426,563,3055,1.2
2026-05-17 13:00,Sunday,13,Berger-Lagos Island,Light/Moderate Rain,27262,4021,1118,7544,1.39
2026-05-17 13:30,Sunday,13,Berger-Lagos Island,Light/Moderate Rain,26297,3785,985,6953,1.35
2026-05-17 13:45,Sunday,13,Berger-Lagos Island,Light/Moderate Rain,27296,4055,1149,7888,1.4
2026-05-17 14:00,Sunday,14,Berger-Lagos Island,Wet Roads (residual),26680,3238,398,2654,1.14
2026-05-17 14:15,Sunday,14,Berger-Lagos Island,Wet Roads (residual),27537,3231,299,2176,1.1
2026-05-17 14:45,Sunday,14,Berger-Lagos Island,Wet Roads (residual),26480,3236,417,3085,1.15
2026-05-17 15:00,Sunday,15,Berger-Lagos Island,Light/Moderate Rain,26552,3963,1136,9804,1.4
2026-05-17 15:30,Sunday,15,Berger-Lagos Island,Light/Moderate Rain,26908,4042,1177,9082,1.41
2026-05-17 15:45,Sunday,15,Berger-Lagos Island,Light/Moderate Rain,26825,3994,1138,7610,1.4
2026-05-17 16:15,Sunday,16,Berger-Lagos Island,Wet Roads (residual),27095,3338,453,3429,1.16
2026-05-17 16:30,Sunday,16,Berger-Lagos Island,Wet Roads (residual),26872,3365,504,4386,1.18
2026-05-17 17:15,Sunday,17,Berger-Lagos Island,Wet Roads (residual),26588,3485,654,4686,1.23
2026-05-17 17:30,Sunday,17,Berger-Lagos Island,Wet Roads (residual),26870,3633,772,6222,1.27
2026-05-17 17:45,Sunday,17,Berger-Lagos Island,Wet Roads (residual),26608,3465,632,3216,1.22
2026-05-17 18:00,Sunday,18,Berger-Lagos Island,Light/Moderate Rain,27129,4365,1477,9837,1.51
2026-05-17 18:30,Sunday,18,Berger-Lagos Island,Light/Moderate Rain,26606,4229,1396,8954,1.49
2026-05-17 19:00,Sunday,19,Berger-Lagos Island,Wet Roads (residual),26538,3332,506,3347,1.18
2026-05-17 19:15,Sunday,19,Berger-Lagos Island,Wet Roads (residual),26256,3436,640,3855,1.23
2026-05-17 19:30,Sunday,19,Berger-Lagos Island,Wet Roads (residual),26100,3290,511,2682,1.18
2026-05-17 19:45,Sunday,19,Berger-Lagos Island,Wet Roads (residual),26428,3223,409,2777,1.15
2026-05-17 20:00,Sunday,20,Berger-Lagos Island,Wet Roads (residual),26504,3237,416,2968,1.15
2026-05-17 20:30,Sunday,20,Berger-Lagos Island,Wet Roads (residual),26624,3268,434,2919,1.15
2026-05-17 20:45,Sunday,20,Berger-Lagos Island,Wet Roads (residual),26717,3173,328,2209,1.12
2026-05-17 21:00,Sunday,21,Berger-Lagos Island,Light/Moderate Rain,26525,3765,941,5484,1.33
2026-05-17 21:15,Sunday,21,Berger-Lagos Island,Light/Moderate Rain,26997,3883,1009,7850,1.35
2026-05-17 21:30,Sunday,21,Berger-Lagos Island,Light/Moderate Rain,26898,3788,924,7338,1.32
2026-05-17 21:45,Sunday,21,Berger-Lagos Island,Light/Moderate Rain,26789,3895,1043,6435,1.37
2026-05-17 22:30,Sunday,22,Berger-Lagos Island,Wet Roads (residual),26419,3105,292,2205,1.1
2026-05-17 22:45,Sunday,22,Berger-Lagos Island,Wet Roads (residual),26593,3100,269,1601,1.09
2026-05-17 23:00,Sunday,23,Berger-Lagos Island,Wet Roads (residual),26538,3095,269,2017,1.1
2026-05-17 23:15,Sunday,23,Berger-Lagos Island,Wet Roads (residual),27183,3141,247,2149,1.09
2026-05-18 00:15,Monday,0,Berger-Lagos Island,"Rain, Partially cloudy",26257,2872,76,395,1.03
2026-05-18 01:00,Monday,1,Berger-Lagos Island,"Rain, Partially cloudy",26493,3110,290,1440,1.1
2026-05-18 01:15,Monday,1,Berger-Lagos Island,"Rain, Partially cloudy",26894,3281,418,1991,1.15
2026-05-18 01:30,Monday,1,Berger-Lagos Island,"Rain, Partially cloudy",27120,3292,404,3781,1.14
2026-05-18 02:30,Monday,2,Berger-Lagos Island,"Rain, Partially cloudy",27044,3049,170,1091,1.06
2026-05-18 02:45,Monday,2,Berger-Lagos Island,"Rain, Partially cloudy",26788,2984,132,1091,1.05
2026-05-18 03:30,Monday,3,Berger-Lagos Island,"Rain, Partially cloudy",26318,2802,0,0,1.0
2026-05-18 04:00,Monday,4,Berger-Lagos Island,"Rain, Partially cloudy",26600,2968,136,609,1.05
2026-05-18 04:30,Monday,4,Berger-Lagos Island,"Rain, Partially cloudy",26761,2849,0,0,1.0
2026-05-18 04:45,Monday,4,Berger-Lagos Island,"Rain, Partially cloudy",26990,2874,0,0,1.0
2026-05-18 05:00,Monday,5,Berger-Lagos Island,"Rain, Partially cloudy",26665,2939,100,610,1.04
2026-05-18 05:15,Monday,5,Berger-Lagos Island,"Rain, Partially cloudy",26885,3054,191,1339,1.07
2026-05-18 05:45,Monday,5,Berger-Lagos Island,"Rain, Partially cloudy",26639,2966,130,789,1.05
2026-05-18 06:00,Monday,6,Berger-Lagos Island,Heavy Rain,26664,4388,1549,14504,1.55
2026-05-18 06:15,Monday,6,Berger-Lagos Island,Heavy Rain,27252,4692,1791,10743,1.62
2026-05-18 06:30,Monday,6,Berger-Lagos Island,Heavy Rain,26781,4661,1810,17416,1.63
2026-05-18 06:45,Monday,6,Berger-Lagos Island,Heavy Rain,26927,4551,1684,15258,1.59
2026-05-18 07:15,Monday,7,Berger-Lagos Island,Wet Roads (residual),27129,3719,831,5162,1.29
2026-05-18 08:00,Monday,8,Berger-Lagos Island,Heavy Rain,26425,4974,2160,20127,1.77
2026-05-18 08:30,Monday,8,Berger-Lagos Island,Heavy Rain,27190,5100,2205,18670,1.76
2026-05-18 08:45,Monday,8,Berger-Lagos Island,Heavy Rain,27191,4876,1981,15693,1.68
2026-05-18 09:15,Monday,9,Berger-Lagos Island,Heavy Rain,27564,4941,2006,17309,1.68
2026-05-18 09:30,Monday,9,Berger-Lagos Island,Heavy Rain,26683,4666,1825,21247,1.64
2026-05-18 09:45,Monday,9,Berger-Lagos Island,Heavy Rain,27114,4617,1730,12734,1.6
2026-05-18 10:15,Monday,10,Berger-Lagos Island,Heavy Rain,27240,4558,1658,19170,1.57
2026-05-18 10:30,Monday,10,Berger-Lagos Island,Heavy Rain,26675,4530,1690,12595,1.59
2026-05-18 11:45,Monday,11,Berger-Lagos Island,Heavy Rain,26771,4465,1615,14670,1.57
2026-05-18 12:00,Monday,12,Berger-Lagos Island,Heavy Rain,27264,4579,1677,14088,1.58
2026-05-18 12:15,Monday,12,Berger-Lagos Island,Heavy Rain,27169,4610,1718,12143,1.59
2026-05-18 12:45,Monday,12,Berger-Lagos Island,Heavy Rain,27539,4583,1651,13841,1.56
2026-05-18 13:00,Monday,13,Berger-Lagos Island,Heavy Rain,26827,4235,1379,13571,1.48
2026-05-18 13:15,Monday,13,Berger-Lagos Island,Heavy Rain,27062,4439,1557,13469,1.54
2026-05-18 13:30,Monday,13,Berger-Lagos Island,Heavy Rain,26783,4424,1573,16451,1.55
2026-05-18 13:45,Monday,13,Berger-Lagos Island,Heavy Rain,27018,4322,1445,11891,1.5
2026-05-18 14:00,Monday,14,Berger-Lagos Island,Heavy Rain,26763,4313,1464,16208,1.51
2026-05-18 14:45,Monday,14,Berger-Lagos Island,Heavy Rain,26581,4065,1235,2876,1.44
2026-05-18 15:00,Monday,15,Berger-Lagos Island,Heavy Rain,26521,4174,1350,11569,1.48
2026-05-18 15:15,Monday,15,Berger-Lagos Island,Heavy Rain,26908,4255,1390,10621,1.49
2026-05-18 15:30,Monday,15,Berger-Lagos Island,Heavy Rain,27328,4744,1835,18313,1.63
2026-05-18 16:15,Monday,16,Berger-Lagos Island,Wet Roads (residual),26641,3905,1069,4635,1.38
2026-05-18 16:45,Monday,16,Berger-Lagos Island,Wet Roads (residual),26476,4247,1428,6511,1.51
2026-05-18 17:30,Monday,17,Berger-Lagos Island,Heavy Rain,26907,6245,3380,26662,2.18
2026-05-18 17:45,Monday,17,Berger-Lagos Island,Heavy Rain,26568,6298,3469,30027,2.23
2026-05-18 18:00,Monday,18,Berger-Lagos Island,Heavy Rain,26407,6412,3600,37413,2.28
2026-05-18 18:15,Monday,18,Berger-Lagos Island,Heavy Rain,26910,6393,3528,37818,2.23
2026-05-18 18:30,Monday,18,Berger-Lagos Island,Heavy Rain,26893,6491,3628,28092,2.27
2026-05-18 19:15,Monday,19,Berger-Lagos Island,Heavy Rain,27241,6168,3268,29901,2.13
2026-05-18 19:45,Monday,19,Berger-Lagos Island,Heavy Rain,27128,5680,2792,15647,1.97
2026-05-18 20:00,Monday,20,Berger-Lagos Island,Heavy Rain,26255,5356,2561,20302,1.92
2026-05-18 20:30,Monday,20,Berger-Lagos Island,Heavy Rain,26849,5215,2356,17659,1.82
2026-05-18 20:45,Monday,20,Berger-Lagos Island,Heavy Rain,27715,5149,2198,23520,1.75
2026-05-18 21:15,Monday,21,Berger-Lagos Island,Heavy Rain,26667,4486,1647,12373,1.58
2026-05-18 21:45,Monday,21,Berger-Lagos Island,Heavy Rain,27141,4558,1669,17699,1.58
2026-05-18 22:15,Monday,22,Berger-Lagos Island,Wet Roads (residual),26298,3181,382,1971,1.14
2026-05-18 22:30,Monday,22,Berger-Lagos Island,Wet Roads (residual),26378,3302,493,3457,1.18
2026-05-18 23:30,Monday,23,Berger-Lagos Island,Wet Roads (residual),26641,3235,399,2761,1.14
2026-05-18 23:45,Monday,23,Berger-Lagos Island,Wet Roads (residual),26884,3331,469,3243,1.16
2026-05-19 00:15,Tuesday,0,Berger-Lagos Island,"Rain, Partially cloudy",26829,2930,74,299,1.03
2026-05-19 00:30,Tuesday,0,Berger-Lagos Island,"Rain, Partially cloudy",26439,3058,243,1312,1.09
2026-05-19 00:45,Tuesday,0,Berger-Lagos Island,"Rain, Partially cloudy",26491,2977,157,1274,1.06
2026-05-19 01:00,Tuesday,1,Berger-Lagos Island,"Rain, Partially cloudy",26836,3204,346,3116,1.12
2026-05-19 01:45,Tuesday,1,Berger-Lagos Island,"Rain, Partially cloudy",26516,3230,407,2756,1.14
2026-05-19 02:30,Tuesday,2,Berger-Lagos Island,"Rain, Partially cloudy",26079,2959,182,2001,1.07
2026-05-19 02:45,Tuesday,2,Berger-Lagos Island,"Rain, Partially cloudy",26866,3131,270,1451,1.09
2026-05-19 03:00,Tuesday,3,Berger-Lagos Island,"Rain, Partially cloudy",26466,2859,41,345,1.01
2026-05-19 03:30,Tuesday,3,Berger-Lagos Island,"Rain, Partially cloudy",27144,3025,135,1185,1.05
2026-05-19 04:15,Tuesday,4,Berger-Lagos Island,"Rain, Partially cloudy",26219,2839,47,347,1.02
2026-05-19 04:45,Tuesday,4,Berger-Lagos Island,"Rain, Partially cloudy",26508,2958,136,870,1.05
2026-05-19 05:00,Tuesday,5,Berger-Lagos Island,Heavy Rain,27048,5433,2553,26544,1.89
2026-05-19 05:30,Tuesday,5,Berger-Lagos Island,Heavy Rain,26376,5359,2551,27711,1.91
2026-05-19 05:45,Tuesday,5,Berger-Lagos Island,Heavy Rain,26761,5416,2567,19698,1.9
2026-05-19 06:00,Tuesday,6,Berger-Lagos Island,Heavy Rain,27207,5547,2650,14336,1.91
2026-05-19 06:15,Tuesday,6,Berger-Lagos Island,Heavy Rain,27122,5541,2653,25640,1.92
2026-05-19 06:30,Tuesday,6,Berger-Lagos Island,Heavy Rain,26765,5679,2830,18512,1.99
2026-05-19 07:00,Tuesday,7,Berger-Lagos Island,Heavy Rain,26944,5616,2747,16075,1.96
2026-05-19 07:30,Tuesday,7,Berger-Lagos Island,Heavy Rain,27305,6136,3229,24264,2.11
2026-05-19 08:00,Tuesday,8,Berger-Lagos Island,Heavy Rain,27016,6320,3444,16689,2.2
2026-05-19 08:15,Tuesday,8,Berger-Lagos Island,Heavy Rain,26831,6001,3144,33041,2.1
